user_id,anime_id,rating
73366,875,8
29682,8841,-1
67910,4789,-1
26417,9744,-1
54116,79,9
15502,66,-1
8418,747,6
69478,15037,6
52620,3001,8
52646,5277,-1
45093,21033,7
50723,1,-1
11234,395,6
57871,1303,-1
30544,7472,-1
49447,777,9
30405,488,-1
67910,133,-1
8820,3901,9
65630,9253,-1
22389,7193,8
38755,8516,9
44146,543,7
69327,16498,8
57226,1604,8
51693,1978,5
7266,793,9
34796,11597,9
16779,31404,10
767,19111,10
57450,534,9
57451,10521,-1
1277,442,8
29935,10076,5
27808,11771,9
48325,8630,6
20171,10101,5
28779,10162,8
43079,5112,8
16360,1894,-1
33329,13601,7
70126,5682,-1
53982,12291,8
890,16201,7
67720,4224,7
52568,2736,7
55561,8937,7
43302,31637,9
42003,3299,3
70589,16001,7
40085,6045,10
63083,22877,7
37984,763,10
29255,4581,6
50761,10916,6
57191,8140,7
35911,205,9
20290,14407,9
69596,31821,7
55727,4884,7
49335,72,10
10029,15633,8
19055,14967,8
16770,28927,9
63461,23199,-1
57554,1543,8
41573,14813,-1
11339,4938,10
20368,18497,10
40051,5204,-1
49503,9724,8
34702,11617,-1
58462,485,7
67497,3588,8
30078,22835,-1
60676,1569,8
20328,232,6
18860,205,9
47107,26351,7
8236,5682,7
43730,28927,10
7729,1690,6
43516,138,8
13785,14513,9
30632,6512,-1
27045,10350,7
39034,9308,8
38469,16001,10
64467,2476,7
30359,10020,-1
47271,15225,8
59396,1584,7
41016,157,7
27509,5,9
987,10079,7
19890,454,5
48102,813,7
12103,30205,5
7719,1132,10
50860,24,7
25597,1918,6
39442,528,-1
34575,853,10
29479,10460,-1
12246,10162,9
58598,13169,5
64956,11241,8
56619,22249,7
37907,9982,7
72769,16742,-1
37600,10163,8
12323,11837,4
40774,2164,8
53401,2451,5
15393,8074,6
25822,7308,8
1144,5040,-1
22778,32935,-1
35429,10719,-1
65735,4224,-1
53521,2352,8
72004,3901,8
55885,14345,8
41123,10030,8
38494,2107,-1
62559,12419,10
69523,15613,8
20631,1696,10
17294,10408,9
46256,14355,6
44601,121,10
56035,16498,10
7502,4685,6
14809,8516,8
36856,14741,10
40325,861,-1
10932,5114,10
57998,2161,7
45012,4081,9
65682,27891,8
57277,1571,7
22105,6811,-1
45213,2025,9
37088,10087,7
26514,1686,8
67356,20,8
59586,849,6
46034,138,8
15171,4550,8
42765,14467,8
4740,43,10
10989,28025,6
40722,1142,7
50662,10719,-1
57057,20847,8
19344,10719,7
66903,59,-1
12465,8074,6
27475,2001,10
60178,6637,8
61275,3588,9
11555,14049,7
69278,3229,5
58950,8676,8
39546,15315,8
19189,1536,3
13474,22319,9
56148,10490,5
1103,7858,8
44230,18153,9
55281,5030,6
51270,2993,8
59268,32828,8
4987,11111,-1
25217,6862,9
70953,16468,7
38146,24133,8
39713,14893,7
68021,10397,9
57614,14921,7
56414,82,7
73302,79,-1
16180,6512,5
34780,269,10
54278,180,8
55242,263,-1
30744,19117,7
48084,29809,8
7589,50,10
31114,14749,9
37171,2001,8
5922,3783,7
57108,11266,6
48648,269,9
5908,7054,8
69721,16049,7
73507,355,4
14739,27831,10
34336,9999,7
50660,341,8
60077,1689,10
14616,223,-1
3598,16498,9
55855,8986,-1
1332,10521,9
54528,2993,7
58788,986,-1
1103,25159,7
57460,1888,8
34190,5114,10
28255,17821,6
54349,5114,8
68465,552,10
49351,3138,7
27483,16664,10
1108,245,7
9827,8635,6
67290,6547,9
58017,687,8
7484,63,7
35022,11499,6
21734,4970,-1
30145,9117,7
45275,906,-1
9319,4214,5
39836,7598,7
44730,2994,6
43560,26183,9
60043,257,10
69112,22,9
26381,6880,-1
60918,101,6
36891,6007,10
61543,199,10
21028,10030,-1
25252,22689,8
24143,10073,7
58969,9253,9
70585,30383,8
66510,4835,8
63691,934,-1
16201,23327,8
67057,6201,-1
41208,2001,8
1536,27825,-1
54652,7079,8
7785,63,5
56168,205,9
682,1601,10
71017,23755,8
71501,534,9
53791,12471,7
41407,11179,-1
56733,22535,7
3013,21681,8
9055,97,8
54162,897,-1
30346,17725,10
46278,18679,10
8184,14513,7
20631,3050,9
12801,746,8
40108,121,8
40074,2251,10
14180,15097,7
53051,8440,-1
22459,7786,7
54352,3656,-1
64517,8876,5
20596,14467,8
31118,10067,9
54568,1723,10
22434,30925,7
760,11737,-1
43609,1530,9
20749,14713,-1
34605,530,9
35857,17729,9
25948,770,6
1847,24833,8
22941,3467,6
40683,18465,7
51539,4437,7
1926,16700,8
54170,120,5
70082,2904,7
1383,3588,9
33745,9989,9
54357,2966,8
63738,25183,8
8078,1224,6
7755,20431,-1
66563,5671,8
31173,2129,8
39118,14397,10
49832,8,6
37730,18671,10
6724,625,6
24689,19221,8
67366,122,10
16005,20377,9
47428,123,5
2258,32013,-1
60388,29803,8
8614,32935,10
8956,9919,9
59735,14289,7
20193,597,-1
4295,4898,10
30335,9253,9
50978,1894,-1
10622,3031,8
31860,28621,9
13858,15085,-1
27646,9936,9
43245,21881,9
27808,23289,6
29120,10916,-1
6814,2993,1
55427,10495,7
61061,31478,5
73190,395,9
40260,1691,6
28897,10092,-1
42468,22319,10
13455,181,-1
3476,8841,9
49769,54,9
64826,11813,8
28150,1110,7
9845,18679,7
33161,8422,6
58191,31,8
68108,15335,10
61717,30015,7
50440,2931,-1
15972,5941,9
57796,1159,-1
20709,3455,-1
61767,24997,8
3338,11061,10
29302,15133,6
51397,10218,8
61873,10209,6
40524,777,10
65400,2013,-1
53045,4106,8
59007,87,8
64258,30363,6
9578,15809,-1
16846,14289,8
3387,19285,10
49723,6213,10
44320,12119,8
73426,59,8
41818,853,8
64354,908,8
11999,24231,7
69276,5909,7
1164,270,9
26407,4106,10
67195,1599,9
60399,3958,9
5409,1272,4
15606,43,8
18760,20847,7
66940,97,7
10283,990,-1
63314,28701,-1
43606,1965,-1
41257,32,9
53455,9074,10
59317,1956,8
23642,849,-1
45973,5114,10
29363,60,-1
49803,2966,9
48512,1187,8
51216,10092,-1
5555,6023,6
21215,3655,-1
1530,81,6
51242,584,8
4979,895,6
40237,21329,8
41158,26,9
15717,14527,8
23727,13125,10
11303,139,7
64542,427,6
21029,1358,7
3150,26349,-1
65833,10067,5
8425,21843,-1
65754,9202,9
32214,30503,9
13236,9136,8
4258,1575,-1
63795,19815,-1
52611,154,-1
6969,30544,7
8181,3701,9
35802,126,10
58483,3452,5
24228,8577,7
52109,3577,8
25497,12317,8
32616,9074,-1
51307,32681,7
19593,1959,8
70208,30015,8
38152,269,5
8131,1226,5
36159,205,9
34653,21415,-1
22246,4197,-1
20327,11241,7
36891,24075,-1
37911,18857,8
48112,10110,7
16055,2779,7
24757,815,-1
6876,2403,8
5311,12917,7
55917,28223,-1
57945,1719,10
59377,1436,5
11650,20517,-1
27028,584,10
24924,5305,-1
69246,6500,7
54466,433,9
3993,4551,9
27219,12549,6
32486,13357,10
58785,3470,8
39522,14189,7
66274,6741,8
27222,4722,10
59070,6045,8
12827,9776,-1
27705,594,-1
13594,9355,7
15052,11241,8
72527,145,7
23539,16355,8
15181,15315,9
73422,1887,8
29747,479,8
51216,1689,-1
27876,7674,8
68919,21881,8
58253,10163,6
22906,853,-1
14799,27411,6
371,12069,8
41009,121,8
27279,969,-1
68630,11433,5
38168,14735,-1
4747,3783,8
34309,10958,6
36809,552,-1
2305,2926,8
20739,4725,10
51019,267,7
64264,29317,7
2520,4155,-1
65174,10719,-1
8175,8676,8
45614,889,8
51018,4280,9
66392,101,-1
24345,1519,9
6132,1401,-1
18026,7674,-1
72107,5941,9
17738,31780,9
37495,28907,8
58216,31710,3
62143,15809,8
49761,121,8
69864,10719,9
10940,25649,8
71421,14349,6
25501,5114,10
22557,5391,-1
10387,488,10
57894,4896,-1
2744,32379,7
44872,8525,8
31726,18153,-1
36954,2001,10
14591,232,-1
48310,45,10
73160,17247,6
35093,9989,9
68243,10298,8
21160,27,10
21532,10165,-1
25867,19163,4
1900,3247,7
63075,5060,9
58276,1060,7
66675,467,-1
43838,8516,10
7655,1840,8
1290,249,-1
19885,29758,-1
15313,28907,-1
64386,1575,9
6118,9969,9
58604,2369,7
23240,6045,10
22306,10418,8
51945,1361,-1
43308,4898,8
8770,20507,8
35281,5680,7
33150,28221,-1
51886,4280,-1
11540,18441,7
31803,1292,8
48247,15771,10
67305,2890,8
72968,13757,6
34983,11499,10
40403,2890,8
32848,4282,-1
17895,154,6
67904,1259,7
58601,576,6
14371,2025,10
24209,4063,7
48945,11757,8
48610,1278,9
21675,31240,9
48258,3588,9
29349,901,8
70335,17831,6
40604,3467,-1
51623,249,-1
23784,33341,6
59630,198,-1
31852,16498,7
4131,2904,9
11359,2359,8
32469,1571,4
37776,14813,8
17725,11111,8
53708,288,5
35333,9750,9
21123,2966,8
39463,2667,8
69234,23283,10
8230,7222,9
62115,2905,6
24856,5030,7
17149,11235,5
68553,20,7
59973,1210,9
27925,2759,7
3965,813,-1
31717,47,4
51085,190,8
48164,5081,6
28962,9181,8
67509,10372,8
18929,19685,7
32681,17641,6
45506,20507,7
52930,5630,6
17125,7268,-1
67461,891,1
37989,1498,6
49352,9117,-1
44895,8841,8
57525,618,6
24885,287,-1
58719,3615,5
56301,3782,-1
339,3785,-1
18195,24913,7
18138,28621,8
39491,2236,10
63540,23225,7
46486,18679,10
15976,13469,-1
66975,5262,9
50149,3033,7
32892,11319,7
21589,2001,10
48499,10408,9
7935,512,-1
39810,30276,-1
64372,15315,5
5922,11887,8
26753,10793,9
9222,437,9
61784,12293,-1
59758,10863,8
38517,6746,9
50930,3594,10
50830,164,9
2251,597,7
27419,10163,8
6240,1292,8
59253,204,6
4349,5114,10
5908,23673,8
15481,8410,-1
2210,3229,6
18491,14199,8
5255,226,9
62712,226,7
3117,12431,10
33233,1575,-1
66561,14813,8
42754,10740,-1
69803,32542,8
51307,3508,9
3657,4282,10
27600,9260,7
52175,223,8
3173,21995,8
64682,9515,-1
13718,24261,9
34503,9252,9
54121,1138,4
70717,22145,-1
59092,7724,8
12344,15225,7
2484,12403,-1
61696,245,10
4862,3420,7
16791,2131,5
5487,579,7
25013,11073,6
61972,12967,9
28435,12783,-1
45927,24833,10
17519,287,9
44376,11433,10
24250,14813,8
61139,1575,10
15726,5914,8
43702,10490,6
14031,17265,9
71036,19815,6
30890,20903,8
39803,12119,8
56099,20787,-1
32608,16592,10
38059,10928,7
37879,14075,8
7495,2273,5
43787,3712,8
49100,266,-1
28963,25013,10
431,23333,-1
28736,4155,8
56313,2890,9
53388,622,9
48485,2034,8
71896,1525,7
13518,900,5
41028,5772,8
9531,28621,6
4405,15451,9
58082,3785,-1
47888,32282,8
12837,9756,8
24950,8425,-1
66922,193,6
17973,2966,-1
52784,5220,8
47195,24439,8
12973,223,8
31439,13469,10
35937,22319,9
55917,29803,-1
48270,16498,10
45678,11977,9
58795,9204,9
57860,9124,7
24304,68,8
65119,20555,4
15278,4654,7
28104,8425,-1
20185,27821,-1
2300,28623,7
52609,30437,8
62423,28223,9
62394,12281,7
19012,8754,9
54602,47,10
55501,7,-1
19964,21681,10
19963,9253,10
65457,554,9
41798,5039,7
6857,997,5
57971,530,6
29275,4106,9
36169,9919,7
40325,9982,-1
51671,121,8
57582,4884,7
59870,13171,7
61023,1,10
20290,1536,8
49051,529,8
48177,1943,8
13572,740,-1
58522,1862,5
42452,777,10
28196,13855,7
30686,6547,9
45045,781,8
9218,18679,10
39282,13843,9
42950,1575,9
70961,7590,8
34286,5356,-1
63285,15037,5
57314,416,7
46178,934,8
48055,6033,9
11999,22147,8
16618,27969,8
11107,123,7
12787,8525,8
23910,1887,10
66459,3588,9
22430,10589,-1
54632,5680,10
32395,1430,9
44414,2034,9
65305,1172,8
31764,1827,10
6183,1174,9
71596,28249,8
58839,4618,10
44448,9330,8
31999,31043,9
27646,10668,8
15141,2129,-1
11081,5,9
40821,595,-1
33530,8795,9
31837,18677,7
3906,18115,6
37253,14353,7
8674,9136,-1
43870,15867,-1
70284,18245,8
19703,7,-1
64444,527,8
26577,11179,9
37362,2025,10
30773,5504,7
47723,73,9
57427,8074,8
41110,10719,8
16604,226,9
38735,2926,7
9943,1575,9
49636,19855,-1
57563,1836,-1
53820,853,10
18232,11737,4
72825,10321,-1
45224,12189,8
68033,963,10
27302,1699,7
68750,202,7
62330,1029,-1
69330,15751,-1
66563,5162,7
12431,9782,7
72021,14749,7
57432,20583,7
963,31645,7
71889,11597,7
15745,32998,8
9897,10162,7
52039,24277,10
33903,11013,5
18103,2993,-1
44102,7817,7
34971,22535,9
51512,7627,7
6483,3312,-1
47351,24405,9
26259,6974,7
51524,256,8
21883,849,8
45943,10793,9
11567,23233,6
2094,12365,10
26263,11757,9
66533,16732,9
18265,5081,9
61848,7,-1
44906,5341,9
52288,4447,10
12702,22839,7
47684,2593,7
46757,4898,-1
20959,2593,-1
32496,28121,8
54229,25159,8
29190,3328,8
45975,28791,7
17174,19221,8
694,20847,8
14213,8407,8
67614,4472,7
35513,32182,9
51765,71,10
71792,814,6
55210,5118,-1
50100,68,10
7546,1331,5
65639,21743,8
44695,2924,10
72108,19671,-1
32018,157,-1
49915,889,8
38934,5081,7
40227,9479,8
48648,2889,9
31588,20555,6
18504,18039,7
12150,1292,5
22540,10155,5
2200,15037,8
56616,10372,10
52447,267,-1
4095,31478,-1
27962,431,8
55778,30015,9
42451,226,9
49345,204,6
65386,226,7
22578,3712,9
31109,1537,8
12322,11757,9
28954,9776,9
21841,9834,8
62423,8074,2
21538,998,6
49849,317,7
22121,2236,9
21206,31138,7
67099,3784,8
8653,2994,8
17656,195,7
37074,20509,9
60031,121,10
66770,7724,9
22338,4918,8
22801,11111,8
8308,13663,8
9437,6746,10
29788,8038,9
53465,5681,8
271,24699,6
4735,18679,9
20601,2553,7
68771,1303,9
15952,16694,6
41694,22535,10
33836,10163,8
21357,20423,-1
64361,11757,10
19044,21405,7
50914,31173,8
60791,11701,7
22225,3958,6
32364,17265,10
41713,28121,7
16265,8740,-1
39758,9760,9
34945,6707,-1
65559,5262,7
23214,8063,9
5917,2404,5
24771,521,7
55852,14513,8
59848,9999,-1
3694,23847,6
56899,2432,8
52558,192,5
59741,15379,-1
34837,2683,8
63391,25159,7
11401,7870,-1
53333,11837,4
25118,4789,-1
33480,1013,6
45417,10686,-1
55306,2889,9
42635,30585,8
53093,357,6
38898,25781,-1
47291,7588,9
52536,1856,7
63686,26085,8
37929,28423,7
26534,10030,9
5540,204,7
4862,552,10
45296,12029,7
68723,12467,8
1237,1313,5
31320,1498,-1
57693,1706,-1
73162,11887,8
33528,5781,8
40172,740,8
22869,6033,8
42350,2025,9
49494,6,10
70705,8516,9
53029,16,8
31726,22319,-1
21044,21647,8
19249,861,10
27218,6702,10
57855,5984,-1
66181,2472,8
11600,18245,4
22578,12419,7
54092,94,6
14547,31240,-1
73359,4752,9
3802,33740,8
45354,958,-1
56308,31240,10
59124,28223,8
40117,20,-1
57448,10156,5
28044,4106,8
31883,9330,5
47613,104,9
9972,9919,8
34683,6974,-1
9880,15933,8
60968,23273,9
35606,17777,-1
71017,2904,10
4172,382,7
23255,877,8
38674,3092,9
37742,30,6
6466,4177,9
1822,1925,8
33855,9999,7
19666,8171,9
15554,21659,8
43534,13759,9
40829,9379,9
4449,20,9
61445,6505,9
50391,31704,8
7377,3771,-1
36318,8407,-1
55160,7311,-1
22259,6351,8
70595,20801,7
47612,9062,8
50888,477,7
6610,849,-1
25628,6633,9
7777,14349,9
43534,4081,9
42110,11235,8
54259,6166,9
3375,30831,8
14836,20899,8
67576,8514,8
65351,7674,10
65434,21881,6
54539,3613,8
53184,1241,9
4354,71,8
40982,28701,7
31122,3239,7
55987,31636,-1
27629,1604,9
68465,1530,8
34677,12067,-1
66633,2966,9
38465,431,6
18351,14349,10
17021,20,6
49378,2971,6
71191,11597,9
7821,7580,7
36649,24261,8
47670,587,8
20385,26057,7
7674,6880,9
64258,12549,7
59476,637,5
54606,1535,9
59235,297,1
2406,12079,4
66000,637,7
926,6547,9
27738,14467,10
8319,3549,7
5672,3470,7
32564,20787,9
53260,4181,10
67239,298,-1
59244,2494,7
45951,58,8
14913,11433,6
981,11757,5
27519,6956,8
17543,24765,7
59547,1140,-1
28615,5178,7
54638,1818,9
49811,10218,9
58844,656,9
39366,1840,7
14575,589,10
73011,2025,10
49917,6291,5
54189,1535,10
50041,979,9
67818,807,7
67680,776,10
56806,16498,-1
16234,31478,10
34295,11859,7
51572,20555,8
50192,2031,6
25194,13373,7
36097,17247,9
71467,4063,6
61074,1,7
12896,442,8
69317,7,7
38813,5277,7
57260,18857,8
35528,18115,9
70617,22687,8
69838,11061,9
10186,28907,10
55313,8516,-1
25563,16397,8
33290,880,6
32774,5844,-1
40765,4725,8
6012,2685,8
60825,2494,-1
7527,19285,5
50365,8841,7
26610,578,8
27266,10020,10
21979,13663,10
56754,14875,8
6127,1519,10
31270,22101,6
57364,1526,-1
56658,6675,9
52536,2966,8
8206,512,10
57334,18247,8
2351,10638,7
24403,25835,8
54761,1361,7
7351,330,4
63978,987,6
29170,20853,6
44680,2924,6
4095,28819,-1
26362,1887,7
39962,72,-1
21749,166,8
58033,689,10
45776,8516,7
23978,527,6
58453,2985,7
61327,24833,9
42496,13357,10
58659,1813,8
48300,23273,8
5770,477,8
3238,11597,-1
49536,4196,-1
41183,585,-1
69068,1,8
8319,6,6
4076,17641,-1
60390,267,-1
4474,12355,-1
28584,18119,8
62082,15583,8
51693,13863,7
28996,18277,8
73015,18897,10
63121,31519,6
57156,7088,7
43881,14189,10
25822,1722,8
36300,6987,5
792,2759,-1
16234,16355,7
48592,777,10
48405,71,8
28351,1840,8
49101,6774,7
30892,2034,7
35113,8407,9
71770,9117,8
11499,1215,6
18744,12001,-1
60837,62,8
49305,48,8
18864,14075,10
36108,2890,-1
72424,4886,9
41881,19221,-1
37207,18677,-1
7876,5118,9
21068,3225,10
54819,7059,8
24847,5682,10
10111,91,9
6719,1860,8
4480,9513,7
33482,11757,8
60002,5205,10
2637,11737,7
66116,3456,-1
59418,598,8
13874,4898,9
61164,8676,8
16054,5940,-1
23496,1250,6
30533,18153,-1
40683,6547,10
32704,31580,10
56372,6347,10
27577,1575,7
45669,2993,-1
57031,1313,8
28422,22297,-1
66909,355,7
57614,30240,7
53120,740,9
2678,11077,6
52372,427,-1
71564,6467,10
39635,132,-1
58799,10805,8
20719,97,7
56408,10659,7
59143,241,8
52487,1187,7
44842,3358,8
21204,5940,9
66162,5680,9
19234,7674,9
45433,355,9
19276,4814,9
514,24695,7
18074,5114,10
48821,22763,10
22341,196,8
67694,2500,-1
47173,17265,10
56315,1117,-1
73376,30,6
5123,6880,8
20596,813,-1
4274,16662,9
41790,877,9
49649,147,9
34799,12365,9
47785,1187,9
40799,874,-1
28243,857,7
24289,18679,10
57217,121,10
34295,15911,6
35273,121,9
6733,257,-1
5539,11617,8
17620,14353,9
637,451,9
1114,1519,9
17021,1292,9
61630,1,8
16576,8841,8
54888,895,4
17288,232,9
33479,1481,8
5204,1888,7
17931,13851,9
51237,981,7
69477,13271,8
34221,27787,8
35645,6811,8
15672,27821,10
13441,31174,-1
53141,5667,-1
68735,7769,8
3692,19315,5
63081,30205,-1
68251,11227,10
8190,457,9
59496,71,10
7360,226,-1
67182,96,8
38400,1530,9
7283,28121,-1
38670,23283,10
61989,31404,7
68684,1535,10
52613,1915,10
58005,3588,9
67971,8074,8
50842,19111,9
63472,31953,7
67590,7593,-1
6973,3210,7
17095,10457,-1
16273,256,8
55591,174,-1
35040,889,9
47849,3805,7
42812,13117,9
45579,14511,9
18633,14467,-1
35824,11771,10
3002,2001,10
71241,8129,-1
30597,869,6
23924,196,6
49226,249,6
67378,24701,8
29706,15085,7
40254,355,7
21494,7768,8
61243,43,10
49811,27833,9
30628,3092,8
66103,53,7
24336,9989,10
12041,19429,9
24158,5114,10
23496,6547,6
66587,5163,-1
39844,10087,9
22175,21241,7
26625,6231,-1
16247,5039,9
40606,257,6
71804,2002,9
25828,12967,8
12431,30080,3
51012,2064,7
36291,27787,8
12726,19151,-1
64508,11617,8
64052,2001,10
68522,28891,9
32625,8246,7
1636,339,-1
18497,9936,7
50015,30375,6
66473,45,-1
73250,528,6
24095,170,9
35635,9063,6
14567,11837,8
34621,121,7
43684,16762,-1
17333,27829,-1
52036,550,7
17021,14289,8
65100,57,10
54064,969,8
21507,199,9
25937,1575,10
12326,249,10
19366,33798,8
21922,24133,9
54401,431,10
56470,13599,-1
54757,13535,-1
67749,10187,8
22482,7791,7
34876,22199,10
27648,28927,6
25391,72,9
28523,513,-1
64678,32281,9
22910,243,5
65698,2924,8
51801,586,7
23529,6164,-1
73352,901,7
1570,21995,9
56501,43,8
11100,1810,7
20710,4548,8
7728,11783,7
32981,21561,6
11080,4282,8
746,241,7
35728,9253,10
5826,1015,9
53838,3457,8
19778,4975,2
56843,32215,7
68961,23385,-1
28490,1122,3
26728,6351,8
70318,1575,9
4534,10119,6
48655,2513,8
29381,2904,9
19857,16870,6
18499,26349,6
60429,391,-1
39915,6895,6
55289,6351,6
16112,16524,8
48766,32309,-1
5467,450,-1
2342,20047,8
308,855,8
28262,2207,6
39299,31859,-1
16502,226,7
56187,22319,10
57071,22789,10
21123,10863,6
38804,4918,6
63814,2236,-1
398,22535,-1
28297,2581,10
45037,9790,8
41895,849,7
47630,2472,10
58707,32,6
8343,26,4
18220,9253,8
63197,853,-1
40738,779,-1
65588,2201,7
60109,463,8
63177,22319,8
6421,30,7
34983,5114,10
26042,1722,6
69483,11285,7
25492,31580,8
20045,3588,9
35730,4182,-1
67513,8675,8
17895,1645,8
32087,16498,10
21984,876,2
65029,30240,9
39248,6922,6
29126,6205,9
11017,144,-1
67546,3446,-1
57317,22199,9
6158,10521,8
18420,165,9
69230,10863,9
8446,6707,-1
27557,11235,7
42733,18115,-1
70690,18001,8
21614,8407,-1
3744,45,9
7711,7724,6
21999,2904,10
21178,7311,8
4843,2251,7
68807,8841,8
50766,3166,7
36132,30321,10
72630,32034,8
14135,249,7
7323,617,7
47663,243,8
26004,6956,10
45360,3092,-1
33279,4052,10
11758,1195,8
18944,1685,7
56757,15989,5
39198,6895,8
38463,2001,9
19141,10863,10
25262,46,5
45156,15051,6
15519,6880,10
27952,16498,9
34890,16347,-1
61494,572,8
39571,22789,7
39704,4224,10
44266,4106,8
26215,8086,8
1592,8676,10
47914,249,7
27539,32182,-1
17268,5277,10
71943,4415,7
28347,7472,10
49186,18001,7
49192,5862,7
54594,11241,10
54631,45,-1
57447,93,10
9047,6573,-1
21857,1699,10
45145,28819,6
29814,2904,-1
23572,4654,10
22690,9513,9
13137,196,-1
56500,16668,8
6618,23847,4
69538,16742,9
10555,60,8
27792,10067,10
6401,2164,8
3325,16904,-1
57224,14741,-1
54296,2236,8
8423,8675,8
54509,3901,8
17104,13667,-1
39254,6746,10
61036,1964,7
14671,13161,7
460,6773,7
40658,6974,-1
70161,20045,10
5764,12113,8
36946,4224,-1
54713,18115,9
38689,4898,9
60407,8457,7
26261,7059,-1
22889,2397,8
64174,14765,-1
60560,4224,10
33054,28979,9
44306,323,-1
20004,9201,-1
4991,1726,8
69940,226,8
26947,1311,10
55141,2026,-1
27395,239,8
44925,21557,-1
37705,7059,7
5669,18671,8
21331,10172,4
34454,22835,-1
34546,1689,6
23829,11887,9
34465,32526,7
37002,18897,8
288,13161,9
61565,1292,7
8018,1210,9
58771,4896,9
5034,550,-1
69573,11783,7
25324,384,9
46178,22729,8
11727,25013,7
26885,10638,-1
58057,3269,6
48955,11759,10
35718,1120,7
2846,199,10
3163,19163,9
34796,3622,7
3485,8769,8
33026,7674,8
55355,4181,8
66118,28439,9
32221,8676,8
52858,61,8
34426,18897,5
63689,14921,6
26432,3927,8
32652,9515,5
61639,598,6
5266,530,6
16161,813,-1
65416,21881,-1
24312,337,6
51007,210,10
51010,1538,8
42258,249,10
53388,119,8
59537,32561,5
27404,8841,9
49787,18153,8
50914,273,9
17869,8795,6
61905,25015,9
61717,846,10
36375,8074,7
37157,20541,9
52458,16498,10
58633,2116,7
33255,14741,10
49418,93,-1
61847,15689,-1
47814,20507,8
43431,9379,10
17411,11737,7
68742,859,6
54893,4551,7
50066,16,8
8072,121,8
10282,1954,5
12633,437,10
4203,5258,-1
48467,1943,8
42823,7054,7
22471,202,-1
28926,12187,8
48374,59,7
53847,12531,8
58989,95,10
23756,390,7
20785,8525,-1
62830,125,7
24405,2926,5
30845,23209,-1
31010,11077,6
784,11597,7
72787,23383,5
65301,23281,10
38221,5681,9
46205,25437,-1
6974,2963,6
58969,23847,7
1447,2400,-1
63737,13601,10
41593,1810,7
58846,1555,8
21405,4224,9
34176,21881,-1
12968,10216,8
53492,4535,10
1309,28891,9
14181,11617,6
51199,66,5
60515,467,-1
50660,1248,7
28535,9465,9
576,379,7
15968,3091,9
22121,387,9
30764,846,7
62570,27787,8
21271,9041,7
28268,3588,-1
17099,121,9
39921,6777,5
22070,18893,8
19220,12665,-1
72627,317,8
42889,292,9
72897,9544,8
18561,20507,9
57496,26213,7
46256,17641,6
39401,9919,-1
35928,12685,-1
58517,10647,8
67629,223,7
73161,1751,2
41875,2167,10
16683,6045,6
3706,3503,6
3759,736,10
69388,936,7
67392,1906,7
70388,16498,7
6789,154,7
39200,431,9
44456,93,10
57875,27,10
54841,4224,3
27401,15377,7
1042,5152,10
72254,18397,8
68760,861,10
37623,834,7
12479,8769,8
25996,9756,9
70168,23233,7
72597,71,7
67012,10620,10
47171,2685,10
21048,120,10
51259,1840,8
21262,5682,9
58709,1956,10
28051,1,-1
55652,5525,8
12137,31229,7
9367,16498,8
43646,31251,9
47756,227,-1
16921,11111,7
10362,1575,8
9068,12729,7
6621,1535,10
46991,18897,-1
24197,3669,6
49646,1698,8
42729,17247,8
31021,71,8
60561,3712,8
69542,23289,10
59486,849,10
72153,5593,8
13616,16498,10
25977,121,10
49076,59,7
8653,10793,7
20563,16668,9
51021,509,8
5000,19815,9
62653,1691,6
4102,7875,6
30548,3457,7
26911,1015,8
55084,9253,7
51270,15751,7
48441,11597,10
10146,7,8
36550,11061,9
20325,199,8
1759,5460,9
23118,1575,10
7042,3759,3
72760,17831,8
656,10020,8
55094,15771,9
67627,20507,8
52255,900,-1
54279,12549,6
31154,6930,-1
38255,24231,8
19424,6045,7
5892,58,9
39008,13807,6
40370,28907,7
26629,20541,8
54179,1095,8
2864,25867,-1
6247,1546,7
4890,5680,8
35846,28891,10
54954,5630,9
65611,18,-1
64616,11061,10
28286,1648,8
19791,6959,7
38348,9754,5
67944,6444,7
36914,28121,6
38301,28497,7
56278,10321,6
72484,29786,6
60051,250,8
27335,11759,8
35895,3503,9
41220,578,9
1146,6324,-1
33112,2523,9
15933,8074,8
59229,16918,9
35837,16498,9
72569,180,7
4020,23421,8
42922,4551,8
61150,2152,5
46715,23273,-1
3360,8768,-1
41382,27899,-1
60590,33,5
58944,60,8
59017,1555,9
42276,22789,10
33092,245,-1
39170,72,9
38714,48,-1
64439,28121,6
52481,731,8
5705,578,-1
5584,1693,5
11727,17265,9
68515,9465,-1
48339,16498,9
61315,5526,-1
65504,5719,-1
17264,22535,-1
38540,15335,10
41107,225,6
13227,11843,9
65836,2881,7
2474,18679,8
43130,2965,-1
27379,10793,6
7100,579,7
33979,24919,7
37226,1,-1
25692,9936,9
13334,11853,-1
63560,2593,7
44930,2476,7
41520,392,8
7054,431,8
70502,578,5
59088,1699,9
34839,16512,-1
57125,416,9
22653,9919,8
11401,11769,-1
25656,21995,9
60881,53,10
32169,10620,9
22087,3901,7
25200,513,8
45159,11757,10
53071,457,10
17920,16498,10
8623,13055,-1
56562,31500,8
45507,2001,10
14230,2795,-1
20066,21327,8
7247,2595,7
31018,513,-1
71338,9032,8
60673,2130,9
45372,4081,8
